310000,20309,309800,100
310000,20709,309800,100
309900,3000,309800,100
309900,3100,309800,100
309900,3200,309800,100
309900,3300,309800,100
309900,3200,309800,100
309900,2800,309800,100
309900,2400,309800,100
309900,2100,309800,100
309900,200,309800,100
309900,100,309800,100
309900,200,309800,100
309900,100,309800,100
310000,20709,309800,100
310000,20309,309800,100
310000,20309,309800,100
310000,20309,309900,3000
310000,20309,309900,6000
310000,20309,309900,3000
310000,20309,309900,2300
310000,20309,309900,1800
310000,20309,309900,1300
310000,20309,309900,900
310000,20309,309900,400
310000,20309,309800,100
310000,23309,309800,100
310000,23409,309800,100
309900,3000,309800,100
309900,3100,309800,100
309900,3200,309800,100
309900,3100,309800,100
309900,3200,309800,100
309900,200,309800,100
309900,100,309800,100
310000,20309,309800,100
310000,20309,309800,100
310000,20309,309800,3100
310000,20309,309800,6100
310000,20309,309800,6200
310000,20309,309900,3000
310000,20309,309900,3100
310000,20109,309900,3100
